eta_signal,eta_idler,advantage_ratio_numerical_QFI
0.6666666666666667,0.9333333333333333,1.3392133479680455
0.7,0.9333333333333333,1.3683018375498772
0.7333333333333334,0.9333333333333333,1.3987007909890343
0.7666666666666666,0.9333333333333333,1.4304852015150136
0.8,0.9333333333333333,1.4637330932381996
0.8333333333333333,0.9333333333333333,1.4985257984460607
0.8666666666666667,0.9333333333333333,1.534948687478234
0.8999999999999999,0.9333333333333333,1.5730918562450047
0.9333333333333333,0.9333333333333333,1.613050105098047
0.9666666666666666,0.9333333333333333,1.654921506525904
1.0,0.9333333333333333,1.6988039630898601
0.2,0.9666666666666666,1.0651724672819811
0.23333333333333334,0.9666666666666666,1.0828003150969718
0.26666666666666666,0.9666666666666666,1.1012721998969048
0.30000000000000004,0.9666666666666666,1.120597045027328
0.33333333333333337,0.9666666666666666,1.1407940851628964
0.3666666666666667,0.9666666666666666,1.1618928330320561
0.4,0.9666666666666666,1.1839310959899674
0.43333333333333335,0.9666666666666666,1.2069524785928671
0.4666666666666667,0.9666666666666666,1.2310046100657523
0.5,0.9666666666666666,1.2561385964530065
0.5333333333333333,0.9666666666666666,1.2824095116898697
0.5666666666666667,0.9666666666666666,1.3098773827311325
0.6000000000000001,0.9666666666666666,1.3386081015861677
0.6333333333333333,0.9666666666666666,1.368673896387534
0.6666666666666667,0.9666666666666666,1.4001532717480982
0.7,0.9666666666666666,1.4331305647727428
0.7333333333333334,0.9666666666666666,1.4676953817729204
0.7666666666666666,0.9666666666666666,1.5039421605455348
0.8,0.9666666666666666,1.54196996961939
0.8333333333333333,0.9666666666666666,1.5818824632921968
0.8666666666666667,0.9666666666666666,1.623787720288054
0.8999999999999999,0.9666666666666666,1.6677975559147449
0.9333333333333333,0.9666666666666666,1.7140258460446864
0.9666666666666666,0.9666666666666666,1.7625854489727522
1.0,0.9666666666666666,1.8135834521371637
0.2,1.0,1.092592800733
0.23333333333333334,1.0,1.111727870012985
0.26666666666666666,1.0,1.131806810846972
0.30000000000000004,1.0,1.1528511166696733
0.33333333333333337,1.0,1.1748924944187025
0.3666666666666667,1.0,1.1979709708384791
0.4,1.0,1.2221338472467091
0.43333333333333335,1.0,1.2474351476100634
0.4666666666666667,1.0,1.2739353675290404
0.5,1.0,1.301701413625505
0.5333333333333333,1.0,1.3308066626995538
0.5666666666666667,1.0,1.3613310883121135
0.6000000000000001,1.0,1.393361410028936
0.6333333333333333,1.0,1.4269912211965876
0.6666666666666667,1.0,1.4623210445059034
0.7,1.0,1.4994582500080158
0.7333333333333334,1.0,1.538516749318893
0.7666666666666666,1.0,1.5796163574336226
0.8,1.0,1.6228816972862536
0.8333333333333333,1.0,1.6684405198111922
0.8666666666666667,1.0,1.7164213298731108
0.8999999999999999,1.0,1.7669502485747988
0.9333333333333333,1.0,1.8201471033105647
0.9666666666666666,1.0,1.87612081255569
1.0,1.0,1.9349642137686847
